asin,title,brand_name,price_value,review_count,avg_review_rating,rating_variability,avg_sentiment,is_successful
B0BHLYZTHH,CUPSHE Women Eyelet Long Sleeve Tops Shirts Dressy Hollow Out Crochet Lace Embroidered Blouses 2025 Fashion,CUPSHE Store,33.99,10,4.5000000000000000,0.70710678118654752440,0.277311153628118,0
B0BHPRRS6C,adidas Men's Swift Run Sneaker,adidas Store,60.0033,10,4.7000000000000000,0.48304589153964795245,0.333090488215488,0
B0BHPS8B12,adidas Women's Swift Run Sneaker,adidas Store,60.0033,10,4.7000000000000000,0.48304589153964795245,0.327516483516484,0
B0BHPSXR7X,adidas Men's Kaptir 3.0 Sneaker,adidas Store,51.6043,10,4.5000000000000000,0.84983658559879747167,0.294517766955267,0
B0BHPWC1VJ,adidas Men's Racer TR23 Sneaker,adidas Store,43.9045,10,4.5000000000000000,0.70710678118654752440,0.3579241071,0
B0BLKKW3M4,JMIERR Mens Casual Shorts - Cotton Drawstring Summer Beach Stretch Twill Chino Golf Shorts,JMIERR Store,19.992,10,4.4000000000000000,0.69920589878010103133,0.247111828512397,0
B0BLRWCWCB,CRZ YOGA Men's Linerless Workout Shorts - 5'' Lightweight Quick Dry for Running Sports Athletic Gym with Pockets,CRZ YOGA Store,28,11,4.9090909090909091,0.30151134457776362265,0.298047466202557,0
B0BLVKGCD7,BTFBM Women's Summer Boho Shirt Top Ruffle Short Sleeve Frill Trim Mock Neck Floral Solid 2025 Casual Blouses Shirts Tops,BTFBM Store,19.9943,10,4.6000000000000000,0.69920589878010103133,0.313334096459096,0
B0BLYVSVTL,maamgic Men's 5/7 Inseam Shorts Casual Classic Fit Short Men with Multi-Pocket Mens Workout Shorts Hybrid Quick Dry Shorts,maamgic Store,27.99,10,4.6000000000000000,0.69920589878010103133,0.159426211519962,0
B0BM8RKWD2,"The Children's Place Boys' Assorted Everday Short Sleeve Graphic T-Shirts,multipacks",The Children's Place Store,20.37,10,4.9000000000000000,0.31622776601683793320,0.341811553030303,0
B0BMTMZCHT,Brooks Men’s Trace 3 Neutral Running Shoe,Brooks Store,99.95,10,4.8000000000000000,0.42163702135578391094,0.453941641691642,0
B0BN1PZ1VX,"VOOVEEYA Women's Bootcut Leggings - Bootleg Yoga Pants Flare with 4 Pockets,Tummy Control High Waisted Casual Dress Pants",VOOVEEYA Store,28.98,10,4.6000000000000000,0.69920589878010103133,0.201334602352337,0
B0BN28RWW8,DeYashopin Women's Flats Shoes Leisure Shoes Slip On Work Shoes Comfort Walking Shoes,DeYashopin Store,34.171,11,4.4545454545454545,0.68755165095232861878,0.398852132746072,0
B0BN39ZRYD,TRENDMALLS Women 's White Georgette Embroidery Sequence Work Lehenga Choli Set with Dupatta For Women,TRENDMALLS Store,94,10,3.7000000000000000,1.8885620632287059,0.408229166666667,0
B0BNBBNR98,CUPSHE Women's Mini Dresses Casual Spring V Neck Chiffon Long Peasant Sleeves Flowy Summer Dress,CUPSHE Store,44.99,10,4.1000000000000000,0.99442892601175318430,0.210760533811427,0
B0BNDCRMP2,The Children's Place Boys' Athletic Basketball Shorts,The Children's Place Store,23.374,10,4.6000000000000000,0.69920589878010103133,0.267290522473558,0
B0BNF2F5QZ,Indian Women's Navy Blue Woven Design Banarasi Silk Saree with Unstitched Blouse Piece (SOHNA2001_Parent),Brand: AKHILAM,32.94,10,3.8000000000000000,1.6193277068654826,0.25102380952381,0
B0BNHL4VSC,MEROKEETY Women's 2025 Summer Puff Sleeve Smocked Floral Dress Crewneck Lace Flowy Tiered Midi Dresses,MEROKEETY Store,48.99,10,4.2000000000000000,1.3165611772087666,0.283680028313253,0
B0BNVZFBQX,MAGCOMSEN Men's Winter Coats Water Resistant Ski Snow Jacket Warm Fleece Jacket Parka Raincoats With Multi-Pockets,MAGCOMSEN Store,67.98,10,4.8000000000000000,0.42163702135578391094,0.270057566028548,0
B0BPF1R8KC,"Champion Men's Classic Everyday Soft, Comfortable T-Shirt (Regular or Big & Tall)",Champion Store,5.4573,11,4.6363636363636364,0.67419986246324208624,0.364521617271617,0
B0BPHD8XCN,POLO RALPH LAUREN Slim Fit Undershirt w/Wicking 5-Pack Crews,POLO RALPH LAUREN Store,61.0012,10,4.8000000000000000,0.42163702135578391094,0.353166666666667,0
B0BPLX5T1S,MAGNIVIT Men's Lightweight Jackets Light Windbreaker Full Zip Up Stylish Golf Coat Business Work Casual Dress,MAGNIVIT Store,33.98,10,4.2000000000000000,1.3165611772087666,0.366488095238095,0
B0BPY4RXD3,Women Rayon Anarkali Embroidered Printed Anarkali Salwar Kameez,Brand: Rangnavi,45.02,9,3.8888888888888889,1.3642254619787417,0.315459656084656,0
B0BQHVRH11,"HUNGSON Men's Slim Fit Stretch Jeans Ripped Skinny Jeans for Men, Distressed Straight Leg Fashion Comfort Flex Waist Pants",HUNGSON Store,35.99,9,4.1111111111111111,1.3642254619787417,0.298131613708995,0
B0BQQJMVKJ,"Libin Mens Golf Pants Stretch Work Dress Pants 30""/32""/34"" Quick Dry Lightweight Casual Comfy Trousers with Pockets",Libin Store,39.99,10,4.6000000000000000,0.69920589878010103133,0.397529684601113,0
B0BQQYDHLG,JMIERR Mens Casual Twill Cargo Shorts Cotton Drawstring Classic Cargo Stretch Short with 6 Pockets,JMIERR Store,20.993,10,4.5000000000000000,0.70710678118654752440,0.38745043049271,0
B0BQVR9CCL,POLO RALPH LAUREN mens Classic Fit Undershirt W/Wicking Crews 5-pack,POLO RALPH LAUREN Store,69.5,2,5.0000000000000000,0,0.379183673469388,0
B0BQYQGS1R,Timeson Women's Short Sleeve Chiffon Blouses for Office Work Business Attire Collared Shirts,Timeson Store,17.991,10,4.3000000000000000,1.3374935098492586,0.215399879089462,0
B0BRRTHFMH,Blooming Jelly Women's Dressy Casual Tops Business Work Blouses White Button Down Shirts Cap Sleeve V Neck Tshirt,Blooming Jelly Store,19.9931,10,4.6000000000000000,0.69920589878010103133,0.382985312306741,0
B0BRSFKFJ4,PRETTYGARDEN Women's 2025 Summer Satin Dress Elegant Sleeveless Mock Neck Cocktail Party Maxi Dresses,PRETTYGARDEN Store,55.99,10,4.5000000000000000,0.70710678118654752440,0.370129028379028,0
B0BRVDXXYV,Womens Kanjivaram Banarasi Silk Saree Patola saree with Unstitched blouse piece free,Brand: SWORNOF,70,10,4.0000000000000000,1.2472191289246471,0.450861111111111,0
B0BRXJV1PP,ABAFIP Men's Sissy Skirted Thong Panties Bowknot Low Rise G-string Bikini Briefs Underwear with 4 Gaters Belt,ABAFIP Store,17.98,7,2.8571428571428571,2.0354009783964296,0.160119047619048,0
B0BS193562,"Men Ethnic Gold Leaves 100% pure Jacquard Kurta & Aladdin salwar special for EID, In Panjabi Style",Brand: Over Crowd,45.0025,4,4.7500000000000000,0.50000000000000000000,0.235606060606061,0
B0BS6G9WG6,KIDMI Women's Suede Clogs Leather Mules Cork Footbed Sandals Potato Shoes with Arch Support,KIDMI Store,29.999,10,4.7000000000000000,0.48304589153964795245,0.232895420056134,0
B0BS9CPLRT,Blooming Jelly Womens Dressy Casual Tops Ruffle Short Sleeve V Neck Shirts Elegant Business Work Blouse,Blooming Jelly Store,19.9931,10,4.6000000000000000,0.69920589878010103133,0.359783708355137,0
B0BSF2B5JH,Womens Smocked Cuffed Striped Boyfriend Shirt Casual Collar Long Sleeve Oversized Button Down Blouse Tops with Pocket Shirred,LEMAFER Store,28.99,10,4.6000000000000000,0.69920589878010103133,0.261237245889032,0
B0BTSFVMKS,Gloria Vanderbilt Women's Amanda Capri Jean Regular,Gloria Vanderbilt Store,21.6,1,5.0000000000000000,,0.214625850340136,0
B0BTX2DWV1,Women's Cotton Printed Blue Anarkali Kurta With Palazzo & Dupatta,Meera Fab Store,32.98,9,3.8888888888888889,1.5365907428821479,0.348364512519274,0
B0BV257YG8,COOFANDY Men's Linen Shirts Short Sleeve Casual Shirts Button Down Shirt for Men Beach Summer Wedding Shirt,COOFANDY Store,29.9914,10,4.5000000000000000,0.70710678118654752440,0.144834681555515,0
B0BV7HNMJ2,Steel Blue Cotton Straight Kurta Palazzo Suit Set,Biba Store,,1,1.00000000000000000000,,-0.006666667,0
B0BV8JC4SS,True Religion Mens Boxer Briefs Cotton Stretch Underwear for Men Pack of 4,True Religion Store,23.9925,10,4.4000000000000000,1.2649110640673517,0.295,0
B0BW7BVZRQ,Women's Kanjivaram Soft Silk Saree With Blouse Piece (Purple) 6.3metres,Brand: SGF11,59,4,4.2500000000000000,0.50000000000000000000,0.372916666666667,0
B0BW8KKPQH,SERNIAL Womens White Tennis Shoes PU Leather Sneakers Casual Walking Shoes for Women,SERNIAL Store,23.3953,10,4.3000000000000000,0.82327260234856460197,0.290651098861905,0
B0BWNHZCCR,NY Threads Men's Athletic Shorts Quick Dry Loose-Fit Lightweight Running Workout Gym Shorts with Pockets,NY Threads Store,7.992,10,4.5000000000000000,0.70710678118654752440,0.300061600164541,0
B0BX3WHZ8R,Skechers Men's Hands Free Slip-ins Summits High Range Sneaker,Skechers Store,65.0013,10,4.8000000000000000,0.42163702135578391094,0.308834436805025,0
B0BXSP3W6R,BALENNZ Golf Polos for Men Quick-Dry Athletic Mens Polo Shirts Short Sleeve Summer Casual Moisture Wicking Golf Shirt,BALENNZ Store,59.9922,10,4.7000000000000000,0.67494855771055289778,0.276892857172487,0
B0BXT8TFGS,MEROKEETY Women's Casual Cap Sleeve Lace Trim V Neck Tops 2025 Summer Loose Tee Shirts Blouse,MEROKEETY Store,14.4428,10,4.4000000000000000,0.69920589878010103133,0.290369936954072,0
B0BY9YZMW6,Skechers Men's Garza Gervin Slip in,Skechers Store,79.9911,10,4.9000000000000000,0.31622776601683793320,0.290474132349132,0
B0BYB5NPFN,Skechers Men's Respected Holmgren Slip in,Skechers Store,56.4334,10,4.8000000000000000,0.42163702135578391094,0.316615051961927,0
B0BYTDW4QR,Brooks Men’s Ghost Max Cushion Neutral Running & Walking Shoe,Brooks Store,89.954,10,4.8000000000000000,0.42163702135578391094,0.272008687880747,0
B0BZ5JBZ3T,adidas Women's Bravada 2.0 Platform Sneaker,adidas Store,42.7039,10,4.7000000000000000,0.48304589153964795245,0.295527037777038,0
B0BZ5NB719,adidas Women's Cloudfoam Pure Sportswear Sneaker,adidas Store,38.1849,9,4.4444444444444444,0.72648315725677892537,0.188927928461493,0
B0BZ76N2MX,PRETTYGARDEN Women's Summer Wrap Maxi Dress Casual Boho Floral V Neck Short Sleeve Ruffle Hem Split Beach Long Dresses,PRETTYGARDEN Store,47.99,10,4.5000000000000000,0.70710678118654752440,0.228878080310956,0
B0BZ92J5MM,Skechers Women's Bobs D'vine-Instant Delight Sneaker,Skechers Store,38.9929,5,3.8000000000000000,1.6431676725154983,0.0766666666666667,0
B0BZP7BQZV,BORIFLORS Women's Sexy Ruched Bodycon Mini Dress Mesh Long Sleeve Club Party Short Dresses,BORIFLORS Store,28.792,3,5.0000000000000000,0,0.195546737213404,0
B0BZZ6ZP7B,SHULOOK Womens Slip on Walking Shoes Comfort Lightweight Breathable Sock Shoe Non-Slip Mesh Casual Fashion Tennis Running Sneakers,SHULOOK Store,19.999,10,4.5000000000000000,0.70710678118654752440,0.261420105820106,0
B0BZZSK8TF,Lacoste Men's Short Sleeved Ribbed Collar Shirt,Lacoste Store,55,11,4.3636363636363636,1.2060453783110545,0.461145104895105,0
B0C1GS1NWD,Dokotoo Womens Dresses 2025 Spring Summer Deep V Neck Elegant Bow tie Mini Dress S-XL,Dokotoo Store,36.995,10,4.6000000000000000,0.69920589878010103133,0.312610454181673,0
B0C1L9X2Y7,Womens Jeans Mid Waisted Straight Leg Loose Stretchy Lightweight Tummy Control Trendy Jeans for Women 2024,ETTELO Store,37.9912,10,4.1000000000000000,0.99442892601175318430,0.146002422897534,0
B0C1SC8PR9,MoFiz Men's Camo Polo Golf Shirt Hiking Dry Fit Short Sleeve T-Shirts Pique Collared Polo Jersey,MoFiz Store,24.99,10,4.6000000000000000,0.69920589878010103133,0.311717179232804,0
B0C24NCRHX,The Children's Place Boys' Long Sleeve Thermal Henley Shirt,The Children's Place Store,9.956,10,4.9000000000000000,0.31622776601683793320,0.394125,0
B0C2C66MDB,JomeDesign Womens Tops 3/4 Sleeve Shirts Round Neck Loose Casual Blouses Floral Print Tshirts,JomeDesign Store,12.99,6,4.8333333333333333,0.40824829046386301637,0.250628306878307,0
B0C2DFMQ3V,Women's Heavy Cotton Embroidery Work Unstitched Salwar Suit Dress Material With Chanderi Work Dupatta (Free Size),Brand: Sidhidata,33.98,2,4.0000000000000000,1.4142135623730950,0.75,0
B0C2JWQNTN,adidas Women's Kaptir Flow Sneaker,adidas Store,38.5257,10,4.9000000000000000,0.31622776601683793320,0.377776470735822,0
B0C2VD1HN2,Women's Cargo Jeans Pants,GuYongZ Store,36.99,10,3.7000000000000000,1.4181364924121765,0.166826999389133,0
B0C2ZSX1RL,Real Essentials 3 Pack: Men's Jersey Cotton Short Sleeve Polo Shirt - Breathable Performance Polo (Available in Big & Tall),Real Essentials Store,30.99,10,4.1000000000000000,1.2866839377079189,0.2228988997114,0
B0C38W6M1C,Lepunuo Cargo Pants for Women High Waisted Casual Pants Baggy Stretchy Wide Leg Y2K Streetwear with 6 Pockets,Lepunuo Store,29.99,8,4.5000000000000000,0.75592894601845445443,0.245004043975855,0
B0C3J6QB6L,"Hanes Boys' Originals Crewneck Undershirts Pack, Stretch Cotton, Black & Assorted, 5-Pack",Hanes Store,16.59,10,4.9000000000000000,0.31622776601683793320,0.301577042748918,0
B0C3L9HJRZ,XZQTIVE 3 Pack Women Belts For Jeans Dresses Pants Ladies Leather Waist Belt with Gold Buckle,XZQTIVE Store,21.501,10,4.6000000000000000,0.69920589878010103133,0.437702642021721,0
B0C49Y4YXF,Alimens & Gentle Men's Plaid Button Down Shirts Cotton Long Sleeve Dress Shirts Regular Fit Gingham Shirts,Alimens & Gentle Store,22.99,6,4.5000000000000000,0.83666002653407554798,0.32534151034151,0
B0C4T5L78D,Skechers USA Men's Slip-ins: Delson 3.0-Roth Loafer,Skechers Store,58.1927,10,4.9000000000000000,0.31622776601683793320,0.35541746031746,0
B0C523G7RV,HUGO mens Underwear Gift Set With Trunk and Quarter Length Socks,HUGO Store,20.48,0,,,,0
B0C5LX7VCQ,"Rameshwaram Fabrics Men's Readymade Elastic Cotton Silk Dhoti for men, Free Size (Ready-to-wear-Dhoti), Cream, 42W x 34L",Rameshwaram Fabrics Store,,10,4.1000000000000000,1.2866839377079189,0.389888888855556,0
B0C5N9XPCF,Lee Women's Legendary High Rise Trouser Jean,Lee Store,44.95,10,4.6000000000000000,0.69920589878010103133,0.210385942571473,0
B0C5ZRQS2X,KuaiLu Flip Flops for Women with Arch Support Yoga Mat Comfortable Summer Beach Walking Thong Cushion Sandals Slip On Indoor Outdoor,KuaiLu Store,13.993,10,4.8000000000000000,0.42163702135578391094,0.249988726532179,0
B0C61X5ZD7,3 Pcs Men's Oversized Heavy Cotton Summer T-Shirts Vintage Tee Loose Fit Short Sleeve Casual Tshirts for Men Women,duwqcui Store,35.998,10,4.8000000000000000,0.42163702135578391094,0.272789377303663,0
B0C72M9R32,Dokotoo Women's Wrap V Neck Short Flared Sleeve Wedding Guest Dress Smocked Elastic Waist Tiered Belted Ruffle Hem Mini Dress,Dokotoo Store,46.38,10,4.1000000000000000,0.99442892601175318430,0.335390167124542,0
B0C73MZF8M,LARNMERN Mens Non Slip Work Shoes Slip On Water Resistant Walking Sneakers Zapatos Trabajo Waterproof Food Service Chef Kitchen,LARNMERN Store,49.9,10,4.4000000000000000,0.69920589878010103133,0.277625691438191,0
B0C7G8SJMS,"Boys Cargo Shorts, Outdoor Quick Dry Hiking Shorts, Lightweight Athletic Short with Zipper Pockets",Brand: HONCAN,9.98,10,4.8000000000000000,0.42163702135578391094,0.272849037536538,0
B0C7HKDQH3,Carhartt Unisex Baby Long-Sleeve Pocket Bodysuit,Carhartt Store,14.84,10,5.0000000000000000,0,0.433797123049206,0
B0C7Y5S23T,Levi's Men's Carter Nb Sneaker,Levi's Store,27.95,10,4.4000000000000000,1.2649110640673517,0.204919191919192,0
B0C8GBQ3QS,3 Pack Mens Polo Shirts Short Sleeve Sport Golf Tennis T Shirt Quick Dry Athletic Workout Polo,HUAKANG Store,31.996,1,5.0000000000000000,,0.7,0
B0C8LJ64HH,PURE CHAMP 3Pk Boys Sweatpants Fleece Athletic Workout Kids Clothes Boys Joggers with Zipper Pocket and Drawstring Size 4-20,PURE CHAMP Store,38.83,10,4.4000000000000000,0.69920589878010103133,0.348928176398765,0
B0C8MT7B74,"KISAH Men's Indo-Western Kurta Sherwani Churidar Set Cotton Full Sleaves, Straight, Ethnic Wear | Traditional Wear for Men",KISAH Store,,2,1.00000000000000000000,0,0.416666666666667,0
B0C8MYJMTG,"KISAH Men's Jacquard Indowestern Sherwani & Pajama Set - Regular Fit, Mandarin Collar |Indian Ethnic Wedding & Festive Wear",KISAH Store,149.99,10,4.4000000000000000,0.69920589878010103133,0.312266309661516,0
B0C8MZ6VQ1,KISAH Men's Cream Jacquard Indowestern Sherwani Kurta & Pajama Set – Mandarin Collar | Indian Wedding & Festive Wear,KISAH Store,159.992,5,3.4000000000000000,1.8165902124584950,0.3170555556,0
B0C8N1C4BG,KISAH Men's Jacquard Indowestern Sherwani Pajama Set – Mandarin Collar | Indian Wedding & Festive Wear,KISAH Store,149.9917,0,,,,0
B0C8NGNT8L,Boy's Cargo Joggers Pants Youth Quick Dry Hiking Lightweight Pants for Sports Outdoor with Zipper Pockets,Brand: WaltZon,14.99,10,4.2000000000000000,1.3165611772087666,0.243484126955556,0
B0C9C7TKQ7,Mens Casual Short Sleeve Henley Shirts Fashion Button T Shirts with Pocket,Brand: Olidarua,14.9925,11,4.7272727272727273,0.64666979068286325959,0.406126765356506,0
B0C9CPWWR1,OIIIO Men's Ripped Slim Fit Straight Leg Jean Denim Pant,Brand: OIIIO,28.4711,10,4.3000000000000000,1.3374935098492586,0.422583333333333,0
B0CBJH8DMC,Blooming Jelly Women's Dressy Casual Blouses Business Work Tops Long Sleeve V Neck Pleated Shirts 2025 Fall Outfits,Blooming Jelly Store,25.991,10,4.7000000000000000,0.67494855771055289778,0.38635560654242,0
B0CBKCGNFR,Lee Men's Extreme Motion Regular Straight Jean,Lee Store,36.7212,10,4.8000000000000000,0.42163702135578391094,0.150630228596455,0
B0CBL2WWBG,Lee Men's Legendary Regular Straight Jean,Lee Store,22.6039,10,4.6000000000000000,0.69920589878010103133,0.170876456876457,0
B0CC2FCKG3,Stretch Mens Dress Shirts Long Sleeve Slim Fit Dress Shirts for Men Muscle Fit Wrinkle Free Button Down Shirt,Lion Nardo Store,25.99,10,4.8000000000000000,0.42163702135578391094,0.296269396691998,0
B0CCT3WHSS,True Classic Mens T-Shirts - Short Sleeve Crew Neck Plain Novelty T Shirt for Men,True Classic Store,49.9944,11,4.4545454545454545,0.82019953226472442757,0.242523311710348,0
B0CCYJP95Y,Women's Cotton Printed Straight Kurta With Palazzo & Dupatta Set,Meera Fab Store,31.0611,10,4.0000000000000000,1.4142135623730950,0.237083333414286,0
B0CD2HNDVG,"KISAH Men's Printed Sherwani Kurta & Pajama Set - Regular Fit, Mandarin Collar| Ethnic Wear Mens Wear",KISAH Store,149.99,1,4.0000000000000000,,-0.4,0
B0CD2J212W,"KISAH Men's Printed Sherwani Kurta & Pajama Set - Regular Fit, Mandarin Collar| Ethnic Wear Mens Wear, Blue, 40",KISAH Store,149.99,1,1.00000000000000000000,,-0.02,0
B0CD2JYPGB,KISAH Men's Jacquard Indowestern Sherwani Kurta & Dhoti Set - Regular Fit|Indian Ethnic & Festive Wear,KISAH Store,174.99,5,3.4000000000000000,2.1908902300206645,0.272315018315018,0
B0CD2K7KKG,KISAH Men's Jacquard Indowestern Sherwani & Pajama Set - Regular Fit|Indian Ethnic Wedding & Festive Wear for Men,KISAH Store,149.99,7,2.7142857142857143,1.8898223650461361,0.189081632653061,0
B0CD53B24J,Nmoder Women's Casual Wrap Flared Midi Dress Wedding Guest Cocktail Tea Dresses A-Line Swing V-Neck 3/4 Sleeve,Nmoder Store,36.998,10,4.4000000000000000,0.69920589878010103133,0.295214034972964,0
B0CG6CV5J2,KISAH Men's Jacquard Indowestern Sherwani & Pajama Set - Regular Fit|Indian Ethnic Wedding & Festive Wear for Men,KISAH Store,199.99,0,,,,0
B0CG6JHZT8,KISAH Men's Jacquard Indowestern Sherwani & Pajama Set - Regular Fit|Indian Ethnic Wedding & Festive Wear for Men,KISAH Store,249.99,0,,,,0
B0CGZL5KZR,Brooks Women’s Glycerin 21 Neutral Running Shoe,Brooks Store,109.9531,10,4.9000000000000000,0.31622776601683793320,0.222627138273194,0
B0CJ61N1HW,Skechers Women's Martha Stewart Bobs Sesame By the Bay,Skechers Store,47.6623,10,4.3000000000000000,1.3374935098492586,0.234845551340351,0
B0CJTZLCQ2,COOFANDY Men's Cuban Guayabera Shirt Short Sleeve Button Down Shirts Casual Summer Beach Linen Shirts,COOFANDY Store,29.99,11,4.9090909090909091,0.30151134457776362265,0.333777056277056,0
B0CJWGMKVD,Under Armour Boys' Tech Logo Shorts,Under Armour Store,11.5142,5,5.0000000000000000,0,0.276078042328042,0
B0CJWNTM1L,Under Armour Boys' Tech Hybrid Print Short Sleeve T Shirt,Under Armour Store,14.9725,10,4.8000000000000000,0.42163702135578391094,0.489290674603175,0
B0CKMCTKJ4,adidas Men's Lite Racer Adapt 7.0 Sneaker,adidas Store,39.3944,10,4.7000000000000000,0.48304589153964795245,0.30337918328335,0
B0CKMDL9T3,adidas Men's Daily 4.0 Sneaker,adidas Store,55.2015,9,4.8888888888888889,0.33333333333333333333,0.383385040885041,0
B0CKML13D6,adidas Unisex Adult Samba Indoor Soccer Shoe,Adidas Store,73.7718,10,4.7000000000000000,0.48304589153964795245,0.194929094681476,0
B0CKSXVKCQ,TBMPOY Men's Lightweight Jackets Casual Windbreaker Stylish Light Fall Spring Golf Work Dress Business,TBMPOY Store,43.99,10,4.5000000000000000,0.70710678118654752440,0.336979969765684,0
B0CKTCWQX6,CUPSHE Women's Knit Ruched Mini Fall Dress Smocked Ruffle Hem Crew Neck Long Sleeve Bodycon Casual Summer Autumn Dresses,CUPSHE Store,42.99,1,5.0000000000000000,,0,0
B0CL4XJCJW,Genuine Suede Clogs for Women Men Soft Cork Footbed Leather Mules Comfort Potato Shoes with Arch Support,ODOLY Store,23.9917,10,4.7000000000000000,0.67494855771055289778,0.373543019480519,0
B0CLL5X2V5,Floerns Men's Slant Pocket Tailored Pants Work Office Fold Pleated Trousers,Floerns Store,29.99,10,3.4000000000000000,1.5776212754932309,0.129572751322751,0
B0CLL68CBS,Floerns Men's Classic Fit Flat Front Dress Pants Office Business Trousers,Floerns Store,39.99,10,3.8000000000000000,1.3984117975602021,0.276752705656277,0
B0CLQ8TV53,Signature by Levi Strauss & Co Men's Fit Flex Jeans,Levi Strauss Signature Gold Store,25.469,10,4.9000000000000000,0.31622776601683793320,0.294400442150442,0
B0CLQXF321,LOMON 3/4 Length Sleeve Womens Tops Summer Loose V-Neck Eyelet T-Shirts Dressy Casual Ruffle Sleeve Tunic Blouses,LOMON Store,14.99,10,4.4000000000000000,0.69920589878010103133,0.264184523809524,0
B0CLSRB5CF,Columbia Men's Ascender Softshell Jacket,Columbia Store,51.3043,10,4.9000000000000000,0.31622776601683793320,0.458662144486338,0
B0CMXQ3RVS,Dokotoo Women's Short Puff Sleeve Knit Tops 2025 Trendy Crewneck Striped T Shirts Casual Summer Blouses,Dokotoo Store,25.88,3,5.0000000000000000,0,0.301964285714286,0
B0CN2VVBV6,6 Pack Men's Quick Dry Long Sleeve Shirts Moisture Wicking Sun Protection Performance T-Shirt for Casual Workout,OYGSieg Store,39.98,0,,,,0
B0CN2WFJLN,6 Pack Men's Quick Dry Long Sleeve Shirts Moisture Wicking Sun Protection Performance T-Shirt for Casual Workout,OYGSieg Store,39.98,10,4.9000000000000000,0.31622776601683793320,0.388495238095238,0
B0CN68233N,Floerns Men's Fold Pleated Tailored Pants Work Office Business Trousers Pants,Floerns Store,42.99,5,3.0000000000000000,1.8708286933869707,0.138833333333333,0
B0CN6BCP5S,Memoriesea Women's Vintage Church Ruffle Sleeve Ruched Bodycon Work Midi Pencil Dress,Memoriesea Store,35.991,10,4.7000000000000000,0.48304589153964795245,0.340535498066748,0
B0CN854MLC,ASICS Men's Gel-Nimbus 26 Running Shoes,ASICS Store,109.9531,10,4.6000000000000000,0.69920589878010103133,0.288506175798839,0
B0CNGR3PSB,COOFANDY Mens Dress Pants Expandable Waist Wrinkle Free Suit Pants Flat Front Casual Dress Slacks,COOFANDY Store,35.99,10,4.0000000000000000,1.3333333333333333,0.3830952381,0
B0CNXFQJZJ,EVALESS Womens Short Sleeve Textured Tops Crewneck Knit Solid Loose Casual Basic T Shirts Tee Blouses,EVALESS Store,9.5947,10,4.5000000000000000,0.70710678118654752440,0.330815463815464,0
B0CNXK4KRH,VATPAVE Mens Summer Striped Shirts Button Down Short Sleeve Vintage Beach Hawaiian Shirts with Pocket,VATPAVE Store,19.99,11,4.7272727272727273,0.64666979068286325959,0.420128893662728,0
B0CP3MWJVH,Dokotoo Women's 2025 Fashion Tops 3/4 Sleeve T-Shirts Cute Crewneck Basic Business Tees Blouses,Dokotoo Store,14.99,10,4.5000000000000000,0.70710678118654752440,0.344362614237614,0
B0CP3NQCN3,Kaipiclos Newborn Infant Girl Clothes Rib Knit Romper Daisy Print Pants Headband Baby Clothes for Girls 0 3 6 12 18 24 Months,Kaipiclos Store,17.62,10,4.5000000000000000,0.70710678118654752440,0.419503813646671,0
B0CP5M161C,ANRABESS Womens Boho Maxi Dresses 2025 Summer V Neck Puff Sleeve Floral Flowy Swing Casual Long Dress,ANRABESS Store,28.7928,10,4.5000000000000000,0.70710678118654752440,0.344657827233458,0
B0CP7277PW,Adokoo Canvas Tennis Shoes for Women Low Top Casual White Black Sneakers for Women Lace Up Fashion Comfortable Walking Shoes,Adokoo Store,10.995,10,4.7000000000000000,0.67494855771055289778,0.2658138053467,0
B0CPF94HN3,Men's Navy Blue Silk Blend Sherwani Set | Imported Fabric Designer Indowestern and Pant style Pyjama,Brand: VASTRAMAY,,1,2.0000000000000000,,-0.413333333,0
B0CPHKY9MT,PRETTYGARDEN Womens Summer Jumpsuits Dressy Casual One Piece Outfits Sleeveless Mock Neck Wide Leg Pants Rompers with Pockets,PRETTYGARDEN Store,39.995,10,4.5000000000000000,0.70710678118654752440,0.283114538239538,0
B0CPQS2BBR,Hey Dude Wendy Slip Classic | Women's Shoes | Women's Slip On Loafers | Comfortable & Light-Weight,Hey Dude Store,59.998,10,4.7000000000000000,0.67494855771055289778,0.347163227513227,0
B0CQ1MZ1FP,adidas Men's Adi Advantage Golf Shorts,adidas Store,26.2856,10,4.4000000000000000,0.69920589878010103133,0.339574914773444,0
B0CQ4Q7SNQ,Dokotoo Summer Dress Casual Womens Fashion Short Sleeve Maxi Dress T Shirt Dress Striped Long Color Block Maxi Dress,Dokotoo Store,31.986,10,4.7000000000000000,0.67494855771055289778,0.3984384004884,0
B0CQ8K495D,Women's Bodycon Pencil Dress Church Teacher Office Modest Business Wear to Work Sheath Suiting Dresses,PerZeal Store,39.99,10,4.4000000000000000,0.69920589878010103133,0.34807846317013,0
B0CQG4FZ5M,SIRIL Women's Crepe Printed Straight Kurta Set with Dupatta,SIRIL Store,,10,3.8000000000000000,1.3165611772087666,0.41547619047619,0
B0CQL15PMH,OFEEFAN Womens T Shirts Short Sleeve Pleated Dressy Casual Scooped Neck Summer Tops Blouses,OFEEFAN Store,12.9935,10,4.4000000000000000,0.69920589878010103133,0.31837879151272,0
